usecs   ticks  time part mamType noteType channel pitch velocity    other
555556       0 0.000    0       2       f0       f    51        0 00000000
    0   85296 0.000    2       0       80       1    34        0 00000000
    0   85320 0.000    2       0       90       1    32       6b 00000000
    0   85416 0.000    2       0       80       1    32        0 00000000
    0   85440 0.000    2       0       90       1    34       6b 00000000
    0   85536 0.000    2       0       80       1    34        0 00000000
    0   85560 0.000    2       0       90       1    30       6b 00000000
    0   85656 0.000    2       0       80       1    30        0 00000000
    0   85680 0.000    2       0       90       1    35       6b 00000000
    0   85770 0.000    2       0       80       1    35        0 00000000
    0   85800 0.000    2       0       90       1    34       6b 00000000
    0   85896 0.000    2       0       80       1    34        0 00000000
    0   85920 0.000    2       0       90       1    32       6b 00000000
    0   86016 0.000    2       0       80       1    32        0 00000000
    0   86040 0.000    2       0       90       1    30       6b 00000000
    0   86136 0.000    2       0       80       1    30        0 00000000
    0   86160 0.000    2       0       90       1    32       6b 00000000
    0   86256 0.000    2       0       80       1    32        0 00000000
    0   86280 0.000    2       0       90       1    2f       6b 00000000
    0   86376 0.000    2       0       80       1    2f        0 00000000
    0   86400 0.000    2       0       90       1    34       6b 00000000
    0   86490 0.000    2       0       80       1    34        0 00000000
    0   86520 0.000    2       0       90       1    32       6b 00000000
    0   86616 0.000    2       0       80       1    32        0 00000000
    0   86640 0.000    2       0       90       1    31       6b 00000000
    0   86736 0.000    2       0       80       1    31        0 00000000
    0   86760 0.000    2       0       90       1    2f       6b 00000000
    0   86856 0.000    2       0       80       1    2f        0 00000000
    0   86880 0.000    2       0       90       1    31       6b 00000000
    0   86976 0.000    2       0       80       1    31        0 00000000
    0   87000 0.000    2       0       90       1    2d       6b 00000000
    0   87096 0.000    2       0       80       1    2d        0 00000000
    0   87120 0.000    2       0       90       1    32       6b 00000000
    0   87210 0.000    2       0       80       1    32        0 00000000
    0   87240 0.000    2       0       90       1    30       6b 00000000
    0   87336 0.000    2       0       80       1    30        0 00000000
    0   87360 0.000    2       0       90       1    2f       6b 00000000
    0   87456 0.000    2       0       80       1    2f        0 00000000
    0   87480 0.000    2       0       90       1    2d       6b 00000000
    0   87576 0.000    2       0       80       1    2d        0 00000000
    0   87600 0.000    2       0       90       1    2f       6b 00000000
    0   87696 0.000    2       0       80       1    2f        0 00000000
    0   87720 0.000    2       0       90       1    2b       6b 00000000
    0   87816 0.000    2       0       80       1    2b        0 00000000
    0   87840 0.000    2       0       90       1    30       6b 00000000
    0   87930 0.000    2       0       80       1    30        0 00000000
    0   87960 0.000    2       0       90       1    2b       6b 00000000
    0   88056 0.000    2       0       80       1    2b        0 00000000
    0   88080 0.000    2       0       90       1    24       6b 00000000
    0   88176 0.000    2       0       80       1    24        0 00000000
    0   88200 0.000    2       0       90       1    30       6b 00000000
    0   88296 0.000    2       0       80       1    30        0 00000000
    0   88320 0.000    2       0       90       1    2f       6b 00000000
    0   88368 0.000    2       0       80       1    2f        0 00000000
    0   88380 0.000    2       0       90       1    2c       6b 00000000
    0   88428 0.000    2       0       80       1    2c        0 00000000
    0   88440 0.000    2       0       90       1    2d       6b 00000000
    0   88488 0.000    2       0       80       1    2d        0 00000000
    0   88500 0.000    2       0       90       1    2a       6b 00000000
    0   88548 0.000    2       0       80       1    2a        0 00000000
    0   88560 0.000    2       0       90       1    2c       6b 00000000
    0   88656 0.000    2       0       80       1    2c        0 00000000
    0   88680 0.000    2       0       90       1    28       6b 00000000
    0   88776 0.000    2       0       80       1    28        0 00000000
    0   88800 0.000    2       0       90       1    2c       6b 00000000
    0   88896 0.000    2       0       80       1    2c        0 00000000
    0   88920 0.000    2       0       90       1    2f       6b 00000000
    0   89016 0.000    2       0       80       1    2f        0 00000000
    0   89040 0.000    2       0       90       1    2c       6b 00000000
    0   89136 0.000    2       0       80       1    2c        0 00000000
    0   89160 0.000    2       0       90       1    28       6b 00000000
    0   89256 0.000    2       0       80       1    28        0 00000000
    0   89280 0.000    2       0       90       1    2d       6b 00000000
    0   89376 0.000    2       0       80       1    2d        0 00000000
    0   89400 0.000    2       0       90       1    2d       6b 00000000
    0   89496 0.000    2       0       80       1    2d        0 00000000
    0   89520 0.000    2       0       90       1    31       6b 00000000
    0   89616 0.000    2       0       80       1    31        0 00000000
    0   89640 0.000    2       0       90       1    34       6b 00000000
    0   89736 0.000    2       0       80       1    34        0 00000000
    0   89760 0.000    2       0       90       1    31       6b 00000000
    0   89856 0.000    2       0       80       1    31        0 00000000
    0   89880 0.000    2       0       90       1    2d       6b 00000000
    0   89976 0.000    2       0       80       1    2d        0 00000000
    0   90000 0.000    2       0       90       1    32       6b 00000000
    0   90096 0.000    2       0       80       1    32        0 00000000
    0   90120 0.000    2       0       90       1    35       6b 00000000
    0   90168 0.000    2       0       80       1    35        0 00000000
    0   90180 0.000    2       0       90       1    34       6b 00000000
